datadate	tic	conm	prccd	cshoc	mkvaltq
2000-12-29	JM	JOHNS MANVILLE CORP NEW	12.9375	147735000.0	1911321562.5
2000-03-31	JNJ	JOHNSON & JOHNSON	70.25	1389936000.0	97643004000.0
2000-06-30	JNJ	JOHNSON & JOHNSON	101.875	1390893000.0	141697224375.0
2000-09-29	JNJ	JOHNSON & JOHNSON	93.9375	1390332000.0	130604312250.0
2000-12-29	JNJ	JOHNSON & JOHNSON	105.0625	1390332000.0	146071755750.0
2001-03-30	JNJ	JOHNSON & JOHNSON	87.47	1397233000.0	122215970510.0
2001-06-29	JNJ	JOHNSON & JOHNSON	50.0	3028113000.0	151405650000.0
2001-09-28	JNJ	JOHNSON & JOHNSON	55.4	3042485000.0	168553669000.0
2001-12-31	JNJ	JOHNSON & JOHNSON	59.1	3067438000.0	181285585800.0
2002-03-28	JNJ	JOHNSON & JOHNSON	64.95	3047147000.0	197912197650.0
2002-06-28	JNJ	JOHNSON & JOHNSON	52.26	3011205000.0	157365573300.0
2002-09-30	JNJ	JOHNSON & JOHNSON	54.08	2975340000.0	160906387200.0
2002-12-31	JNJ	JOHNSON & JOHNSON	53.71	2970581000.0	159549905510.0
2003-03-31	JNJ	JOHNSON & JOHNSON	57.87	2969972000.0	171872279640.0
2003-06-30	JNJ	JOHNSON & JOHNSON	51.7	2968821000.0	153488045700.0
2003-09-30	JNJ	JOHNSON & JOHNSON	49.52	2968018000.0	146976251360.0
2003-12-31	JNJ	JOHNSON & JOHNSON	51.66	2968143000.0	153334267380.0
2004-03-31	JNJ	JOHNSON & JOHNSON	50.72	2967840000.0	150528844800.0
2004-06-30	JNJ	JOHNSON & JOHNSON	55.7	2968603000.0	165351187100.0
2004-09-30	JNJ	JOHNSON & JOHNSON	56.33	2968107000.0	167193467310.0
2004-12-31	JNJ	JOHNSON & JOHNSON	63.42	2967726000.0	188213182920.0
2005-03-31	JNJ	JOHNSON & JOHNSON	67.16	2973666000.0	199711408560.0
2005-06-30	JNJ	JOHNSON & JOHNSON	65.0	2973545000.0	193280425000.0
2005-09-30	JNJ	JOHNSON & JOHNSON	63.28	2974694000.0	188238636320.0
2005-12-30	JNJ	JOHNSON & JOHNSON	60.1	3119843000.0	187502564300.0
2006-03-31	JNJ	JOHNSON & JOHNSON	59.22	2976069000.0	176242806180.0
2006-06-30	JNJ	JOHNSON & JOHNSON	59.92	2961026000.0	177424677920.0
2006-09-29	JNJ	JOHNSON & JOHNSON	64.94	2925022000.0	189950928680.0
2006-12-29	JNJ	JOHNSON & JOHNSON	66.02	2899355000.0	191415417100.0
2007-03-30	JNJ	JOHNSON & JOHNSON	60.26	2894965000.0	174450590900.0
2007-06-29	JNJ	JOHNSON & JOHNSON	61.62	2896558000.0	178485903960.0
2007-09-28	JNJ	JOHNSON & JOHNSON	65.7	2894509000.0	190169241300.0
2007-12-31	JNJ	JOHNSON & JOHNSON	66.7	2861750000.0	190878725000.0
2008-03-31	JNJ	JOHNSON & JOHNSON	64.87	2829779000.0	183567763730.0
2008-06-30	JNJ	JOHNSON & JOHNSON	64.34	2818192000.0	181322473280.0
2008-09-30	JNJ	JOHNSON & JOHNSON	69.28	2794496000.0	193602682880.0
2008-12-31	JNJ	JOHNSON & JOHNSON	59.83	2774568000.0	166002403440.0
2009-03-31	JNJ	JOHNSON & JOHNSON	52.6	2767644000.0	145578074400.0
2009-06-30	JNJ	JOHNSON & JOHNSON	56.8	2755566000.0	156516148800.0
2009-09-30	JNJ	JOHNSON & JOHNSON	60.89	2755814000.0	167801514460.0
2009-12-31	JNJ	JOHNSON & JOHNSON	64.41	2759100000.0	177713631000.0
2010-03-31	JNJ	JOHNSON & JOHNSON	65.2	2756261000.0	179708217200.0
2010-06-30	JNJ	JOHNSON & JOHNSON	59.06	2758070000.0	162891614200.0
2010-09-30	JNJ	JOHNSON & JOHNSON	61.96	2754445000.0	170665412200.0
2010-12-31	JNJ	JOHNSON & JOHNSON	61.85	2746254000.0	169855809900.0
2011-03-31	JNJ	JOHNSON & JOHNSON	59.25	2740286000.0	162361945500.0
2011-06-30	JNJ	JOHNSON & JOHNSON	66.52	2741143000.0	182340832360.0
2011-09-30	JNJ	JOHNSON & JOHNSON	63.69	2740354000.0	174533146260.0
2011-12-30	JNJ	JOHNSON & JOHNSON	65.58	2730849000.0	179089077420.0
2012-03-30	JNJ	JOHNSON & JOHNSON	65.96	2745330000.0	181081966799.99997
2012-06-29	JNJ	JOHNSON & JOHNSON	67.56	2746372000.0	185544892320.0
2012-09-28	JNJ	JOHNSON & JOHNSON	68.91	2757041000.0	189987695310.0
2012-12-31	JNJ	JOHNSON & JOHNSON	70.1	2771262000.0	194265466199.99997
2013-03-28	JNJ	JOHNSON & JOHNSON	81.53	2797036000.0	228042345080.0
2013-06-28	JNJ	JOHNSON & JOHNSON	85.86	2808887000.0	241171037820.0
2013-09-30	JNJ	JOHNSON & JOHNSON	86.69	2818074000.0	244298835060.0
2013-12-31	JNJ	JOHNSON & JOHNSON	91.59	2821438000.0	258415506420.0
2014-03-31	JNJ	JOHNSON & JOHNSON	98.23	2828324000.0	277826266520.0
2014-06-30	JNJ	JOHNSON & JOHNSON	104.62	2829100000.0	295980442000.0
2014-09-30	JNJ	JOHNSON & JOHNSON	106.59	2820287000.0	300614391330.0
2014-12-31	JNJ	JOHNSON & JOHNSON	104.57	2799110000.0	292702932700.0
2015-03-31	JNJ	JOHNSON & JOHNSON	100.6	2780560000.0	279724336000.0
2015-06-30	JNJ	JOHNSON & JOHNSON	97.46	2773045000.0	270260965699.99997
2015-09-30	JNJ	JOHNSON & JOHNSON	93.35	2769106000.0	258496045099.99997
2015-12-31	JNJ	JOHNSON & JOHNSON	102.72	2766944000.0	284220487680.0
2016-03-31	JNJ	JOHNSON & JOHNSON	108.2	2758344000.0	298452820800.0
2016-06-30	JNJ	JOHNSON & JOHNSON	121.3	2750644000.0	333653117200.0
2016-09-30	JNJ	JOHNSON & JOHNSON	118.13	2735877000.0	323189150010.0
2016-12-30	JNJ	JOHNSON & JOHNSON	115.21	2720532000.0	313432491720.0
2017-03-31	JNJ	JOHNSON & JOHNSON	124.55	2710892000.0	337641598600.0
2017-06-30	JNJ	JOHNSON & JOHNSON	132.28999	2693833000.0	356367140631.67
2017-09-29	JNJ	JOHNSON & JOHNSON	130.00999	2684000000.0	348946813159.99994
2017-12-29	JNJ	JOHNSON & JOHNSON	139.72	2686520000.0	375360574400.0
2018-03-29	JNJ	JOHNSON & JOHNSON	128.14999	2682640000.0	343780289173.60004
2018-06-29	JNJ	JOHNSON & JOHNSON	121.34	2682150000.0	325452081000.0
2018-09-28	JNJ	JOHNSON & JOHNSON	138.17	2682756000.0	370676396519.99994
2018-12-31	JNJ	JOHNSON & JOHNSON	129.05	2681978000.0	346109260900.0
2019-03-29	JNJ	JOHNSON & JOHNSON	139.78999	2662772000.0	372228871252.27997
2019-06-28	JNJ	JOHNSON & JOHNSON	139.28	2655056000.0	369796199680.0
2019-09-30	JNJ	JOHNSON & JOHNSON	129.38	2639166000.0	341455297080.0
2019-12-31	JNJ	JOHNSON & JOHNSON	145.87	2631872000.0	383911168640.0
2020-03-31	JNJ	JOHNSON & JOHNSON	131.13	2636352000.0	345704837760.0
2020-06-30	JNJ	JOHNSON & JOHNSON	140.63	2634595000.0	370503094850.0
2020-09-30	JNJ	JOHNSON & JOHNSON	148.88	2632823000.0	391974688240.0
2020-12-31	JNJ	JOHNSON & JOHNSON	157.38	2632543000.0	414309617340.0
2000-03-31	JNY	JONES APPAREL GROUP INC	31.625	117438000.0	3713976750.0
2000-06-30	JNY	JONES APPAREL GROUP INC	23.5	118654000.0	2788369000.0
2000-09-29	JNY	JONES APPAREL GROUP INC	26.5	118720000.0	3146080000.0
2000-12-29	JNY	JONES APPAREL GROUP INC	32.1875	119323000.0	3840709062.5
2001-03-30	JNY	JONES APPAREL GROUP INC	37.8	120257000.0	4545714600.0
2001-06-29	JNY	JONES APPAREL GROUP INC	43.2	123695000.0	5343624000.0
2001-09-28	JNY	JONES APPAREL GROUP INC	25.49	125446000.0	3197618540.0
2001-12-31	JNY	JONES APPAREL GROUP INC	33.17	125459000.0	4161475030.0
2002-03-28	JNY	JONES APPAREL GROUP INC	34.95	126820000.0	4432359000.0
2002-06-28	JNY	JONES APPAREL GROUP INC	37.5	128929000.0	4834837500.0
2002-09-30	JNY	JONES APPAREL GROUP INC	30.7	128935000.0	3958304500.0
2002-12-31	JNY	JONES APPAREL GROUP INC	35.44	128861000.0	4566833840.0
2003-03-31	JNY	JONES APPAREL GROUP INC	27.43	127938000.0	3509339340.0
2003-06-30	JNY	JONES APPAREL GROUP INC	29.26	127918000.0	3742880680.0
2003-09-30	JNY	JONES APPAREL GROUP INC	29.93	127918000.0	3828585740.0
2003-12-31	JNY	JONES APPAREL GROUP INC	35.23	126336000.0	4450817280.0
2004-03-31	JNY	JONES APPAREL GROUP INC	36.15	126104000.0	4558659600.0
2004-06-30	JNY	JONES APPAREL GROUP INC	39.48	126123000.0	4979336040.0
2004-09-30	JNY	JONES APPAREL GROUP INC	35.8	124709000.0	4464582200.0
2004-12-31	JNY	JONES APPAREL GROUP INC	36.57	122223000.0	4469695110.0
2005-03-31	JNY	JONES APPAREL GROUP INC	33.49	122414000.0	4099644860.0000005
2005-06-30	JNY	JONES APPAREL GROUP INC	31.04	120623000.0	3744137920.0
2005-09-30	JNY	JONES APPAREL GROUP INC	28.5	118398000.0	3374343000.0
2005-12-30	JNY	JONES APPAREL GROUP INC	30.72	116824000.0	3588833280.0
2006-03-31	JNY	JONES APPAREL GROUP INC	35.37	114204000.0	4039395479.9999995
2006-06-30	JNY	JONES APPAREL GROUP INC	31.79	112561000.0	3578314190.0
2006-09-29	JNY	JONES APPAREL GROUP INC	32.44	112826000.0	3660075439.9999995
2006-12-29	JNY	JONES APPAREL GROUP INC	33.43	110253000.0	3685757790.0
2007-03-30	JNY	JONES APPAREL GROUP INC	30.73	108490000.0	3333897700.0
2007-06-29	JNY	JONES APPAREL GROUP INC	28.25	108898000.0	3076368500.0
2007-09-28	JNY	JONES APPAREL GROUP INC	21.13	108942000.0	2301944460.0
2007-12-31	JNY	JONES APPAREL GROUP INC	15.99	85260000.0	1363307400.0
2008-03-31	JNY	JONES APPAREL GROUP INC	13.42	86579000.0	1161890180.0
2008-06-30	JNY	JONES APPAREL GROUP INC	13.75	86592000.0	1190640000.0
2008-09-30	JNY	JONES APPAREL GROUP INC	18.51	83431000.0	1544307810.0000002
2008-12-31	JNY	JONES APPAREL GROUP INC	5.86	83426000.0	488876360.0
2009-03-31	JNY	JONES APPAREL GROUP INC	4.22	85403000.0	360400660.0
2009-06-30	JNY	JONES APPAREL GROUP INC	10.73	85398000.0	916320540.0
2009-09-30	JNY	JONES APPAREL GROUP INC	17.93	85402000.0	1531257860.0
2009-12-31	JNY	JONES APPAREL GROUP INC	16.06	85392000.0	1371395520.0
2010-03-31	JNY	JONES APPAREL GROUP INC	19.02	87191000.0	1658372820.0
2010-06-30	JNY	JONES APPAREL GROUP INC	15.85	87133000.0	1381058050.0
2010-09-30	JNY	JONES APPAREL GROUP INC	19.64	87107000.0	1710781480.0
2010-12-31	JNY	JONES GROUP INC	15.54	87175000.0	1354699500.0
2011-03-31	JNY	JONES GROUP INC	13.75	88247000.0	1213396250.0
2011-06-30	JNY	JONES GROUP INC	10.85	87453000.0	948865050.0
2011-09-30	JNY	JONES GROUP INC	9.21	85947000.0	791571870.0000001
2011-12-30	JNY	JONES GROUP INC	10.55	80878000.0	853262900.0
2012-03-30	JNY	JONES GROUP INC	12.56	80878000.0	1015827680.0
2012-06-29	JNY	JONES GROUP INC	9.56	82110000.0	784971600.0
2012-09-28	JNY	JONES GROUP INC	12.87	80284000.0	1033255079.9999999
2012-12-31	JNY	JONES GROUP INC	11.06	80042000.0	885264520.0
2013-03-28	JNY	JONES GROUP INC	12.72	81042000.0	1030854240.0
2013-06-28	JNY	JONES GROUP INC	13.75	80092000.0	1101265000.0
2013-09-30	JNY	JONES GROUP INC	15.01	79804000.0	1197858040.0
2013-12-31	JNY	JONES GROUP INC	14.96	79699000.0	1192297040.0
2014-03-31	JNY	JONES GROUP INC	14.97	78859000.0	1180519230.0
2005-12-30	JSDA	JONES SODA CO	5.4	21617000.0	116731800.00000001
2006-03-31	JSDA	JONES SODA CO	8.25	22118000.0	182473500.0
2006-06-30	JSDA	JONES SODA CO	9.0	25277000.0	227493000.0
2006-09-29	JSDA	JONES SODA CO	8.95	25277000.0	226229149.99999997
2006-12-29	JSDA	JONES SODA CO	12.3	25667000.0	315704100.0
2007-03-30	JSDA	JONES SODA CO	20.22	25761000.0	520887420.0
2007-06-29	JSDA	JONES SODA CO	14.02	25862000.0	362585240.0
2007-09-28	JSDA	JONES SODA CO	12.06	26165000.0	315549900.0
2007-12-31	JSDA	JONES SODA CO	7.44	26251000.0	195307440.0
2008-03-31	JSDA	JONES SODA CO	3.49	26274000.0	91696260.0
2008-06-30	JSDA	JONES SODA CO	3.22	26274000.0	84602280.0
2008-09-30	JSDA	JONES SODA CO	1.42	26369000.0	37443980.0
2008-12-31	JSDA	JONES SODA CO	0.32	26460000.0	8467200.0
2009-03-31	JSDA	JONES SODA CO	0.91	26455000.0	24074050.0
2009-06-30	JSDA	JONES SODA CO	1.09	26455000.0	28835950.000000004
2009-09-30	JSDA	JONES SODA CO	0.81	26455000.0	21428550.0
2009-12-31	JSDA	JONES SODA CO	0.43	26428000.0	11364040.0
2010-03-31	JSDA	JONES SODA CO	0.64	26429000.0	16914560.0
2010-06-30	JSDA	JONES SODA CO	1.18	26564000.0	31345520.0
2010-09-30	JSDA	JONES SODA CO	1.38	27695000.0	38219100.0
2010-12-31	JSDA	JONES SODA CO	1.19	30418000.0	36197420.0
2011-03-31	JSDA	JONES SODA CO	1.23	31990000.0	39347700.0
2011-06-30	JSDA	JONES SODA CO	1.11	31993000.0	35512230.0
2011-09-30	JSDA	JONES SODA CO	0.6541	32101000.0	20997264.1
2011-12-30	JSDA	JONES SODA CO	0.37	32101000.0	11877370.0
2012-03-30	JSDA	JONES SODA CO	0.4588	38516000.0	17671140.8
2012-06-29	JSDA	JONES SODA CO	0.32	38551000.0	12336320.0
2012-09-28	JSDA	JONES SODA CO		38551000.0	15034890.0
2000-03-31	K	KELLOGG CO	25.75	405459000.0	10440569250.0
2000-06-30	K	KELLOGG CO	29.75	405573000.0	12065796750.0
2000-09-29	K	KELLOGG CO	24.1875	405639000.0	9811393312.5
2000-12-29	K	KELLOGG CO	26.25	405639000.0	10648023750.0
2001-03-30	K	KELLOGG CO	27.03	405697000.0	10965989910.0
2001-06-29	K	KELLOGG CO	29.0	405889000.0	11770781000.0
2001-09-28	K	KELLOGG CO	30.0	406167000.0	12185010000.0
2001-12-31	K	KELLOGG CO	30.1	406476000.0	12234927600.0
2002-03-28	K	KELLOGG CO	33.57	407681000.0	13685851170.0
2002-06-28	K	KELLOGG CO	35.86	409106000.0	14670541160.0
2002-09-30	K	KELLOGG CO	33.25	410096000.0	13635692000.0
2002-12-31	K	KELLOGG CO	34.27	408250000.0	13990727500.000002
2003-03-31	K	KELLOGG CO	30.65	410832000.0	12592000800.0
2003-06-30	K	KELLOGG CO	34.37	406537000.0	13972676689.999998
2003-09-30	K	KELLOGG CO	33.35	408233000.0	13614570550.0
2003-12-31	K	KELLOGG CO	38.08	408139000.0	15541933120.0
2004-03-31	K	KELLOGG CO	39.24	412380000.0	16181791200.0
2004-06-30	K	KELLOGG CO	41.85	410654000.0	17185869900.0
2004-09-30	K	KELLOGG CO	42.66	413412000.0	17636155920.0
2004-12-31	K	KELLOGG CO	44.66	412910000.0	18440560600.0
2005-03-31	K	KELLOGG CO	43.27	414372000.0	17929876440.0
2005-06-30	K	KELLOGG CO	44.44	411325000.0	18279283000.0
2005-09-30	K	KELLOGG CO	46.13	413178000.0	19059901140.0
2005-12-30	K	KELLOGG CO	43.22	414236000.0	17903279920.0
2006-03-31	K	KELLOGG CO	44.04	392526000.0	17286845040.0
2006-06-30	K	KELLOGG CO	48.43	393318000.0	19048390740.0
2006-09-29	K	KELLOGG CO	49.52	396706000.0	19644881120.0
2006-12-29	K	KELLOGG CO	50.06	398336000.0	19940700160.0
2007-03-30	K	KELLOGG CO	51.43	397644000.0	20450830920.0
2007-06-29	K	KELLOGG CO	51.79	397614000.0	20592429060.0
2007-09-28	K	KELLOGG CO	56.0	395733000.0	22161048000.0
2007-12-31	K	KELLOGG CO	52.43	393908000.0	20652596440.0
2008-03-31	K	KELLOGG CO	52.56	383469000.0	20155130640.0
2008-06-30	K	KELLOGG CO	48.02	378823000.0	18191080460.0
2008-09-30	K	KELLOGG CO	56.1	379405000.0	21284620500.0
2008-12-31	K	KELLOGG CO	43.85	381700000.0	16737545000.0
2009-03-31	K	KELLOGG CO	36.63	382106000.0	13996542780.000002
2009-06-30	K	KELLOGG CO	46.57	382534000.0	17814608380.0
2009-09-30	K	KELLOGG CO	49.23	382841000.0	18847262430.0
2009-12-31	K	KELLOGG CO	53.2	379424000.0	20185356800.0
2010-03-31	K	KELLOGG CO	53.43	379630000.0	20283630900.0
2010-06-30	K	KELLOGG CO	50.3	380656000.0	19146996800.0
2010-09-30	K	KELLOGG CO	50.51	377760000.0	19080657600.0
2010-12-31	K	KELLOGG CO	51.08	368214000.0	18808371120.0
2011-03-31	K	KELLOGG CO	53.98	366748000.0	19797057040.0
2011-06-30	K	KELLOGG CO	55.32	362876000.0	20074300320.0
2011-09-30	K	KELLOGG CO	53.19	362003000.0	19254939570.0
2011-12-30	K	KELLOGG CO	50.57	359150000.0	18162215500.0
2012-03-30	K	KELLOGG CO	53.63	357161000.0	19154544430.0
2012-06-29	K	KELLOGG CO	49.33	357463000.0	17633649790.0
2012-09-28	K	KELLOGG CO	51.66	357735000.0	18480590100.0
2012-12-31	K	KELLOGG CO	55.85	358419000.0	20017701150.0
2013-03-28	K	KELLOGG CO	64.43	364242000.0	23468112060.000004
2013-06-28	K	KELLOGG CO	64.23	367774000.0	23622124020.0
2013-09-30	K	KELLOGG CO	58.73	362440000.0	21286101200.0
2013-12-31	K	KELLOGG CO	61.07	362197000.0	22119370790.0
2014-03-31	K	KELLOGG CO	62.71	359192000.0	22524930320.0
2014-06-30	K	KELLOGG CO	65.7	359045000.0	23589256500.0
2014-09-30	K	KELLOGG CO	61.6	360123000.0	22183576800.0
2014-12-31	K	KELLOGG CO	65.44	355034000.0	23233424960.0
2015-03-31	K	KELLOGG CO	65.95	356189000.0	23490664550.0
2015-06-30	K	KELLOGG CO	62.7	352898000.0	22126704600.0
2015-09-30	K	KELLOGG CO	66.55	353581000.0	23530815550.0
2015-12-31	K	KELLOGG CO	72.27	354398000.0	25612343460.0
2016-03-31	K	KELLOGG CO	76.55	352237000.0	26963742350.0
2016-06-30	K	KELLOGG CO	81.65	350048000.0	28581419200.000004
2016-09-30	K	KELLOGG CO	77.47	350259000.0	27134564730.0
2016-12-30	K	KELLOGG CO	73.71	350905000.0	25865207549.999996
2017-03-31	K	KELLOGG CO	72.61	350051000.0	25417203110.0
2017-06-30	K	KELLOGG CO	69.46	350278000.0	24330309879.999996
2017-09-29	K	KELLOGG CO	62.37	345135000.0	21526069950.0
2017-12-29	K	KELLOGG CO	67.98	345473000.0	23485254540.0
2018-03-29	K	KELLOGG CO	65.01	346591000.0	22531880910.0
2018-06-29	K	KELLOGG CO	69.87	346848000.0	24234269760.0
2018-09-28	K	KELLOGG CO	70.02	346673000.0	24274043460.0
2018-12-31	K	KELLOGG CO	57.01	347021000.0	19783667210.0
2019-03-29	K	KELLOGG CO	57.38	343719000.0	19722596220.0
2019-06-28	K	KELLOGG CO	53.57	340497000.0	18240424290.0
2019-09-30	K	KELLOGG CO	64.35	340632000.0	21919669199.999996
2019-12-31	K	KELLOGG CO	69.16	341094000.0	23590061040.0
2020-03-31	K	KELLOGG CO	59.99	342499000.0	20546515010.0
2020-06-30	K	KELLOGG CO	66.06	342670000.0	22636780200.0
2020-09-30	K	KELLOGG CO	64.59	342919000.0	22149138210.0
2020-12-31	K	KELLOGG CO	62.23	343713000.0	21389259990.0
2014-03-31	KATE	KATE SPADE & CO	37.09	123398000.0	4576831820.0
2014-06-30	KATE	KATE SPADE & CO	38.14	126547000.0	4826502580.0
2014-09-30	KATE	KATE SPADE & CO	26.23	126897000.0	3328508310.0
2014-12-31	KATE	KATE SPADE & CO	32.01	127111000.0	4068823109.9999995
2015-03-31	KATE	KATE SPADE & CO	33.39	127417000.0	4254453630.0
2015-06-30	KATE	KATE SPADE & CO	21.54	127656000.0	2749710240.0
2015-09-30	KATE	KATE SPADE & CO	19.11	127679000.0	2439945690.0
2015-12-31	KATE	KATE SPADE & CO	17.77	127695000.0	2269140150.0
2016-03-31	KATE	KATE SPADE & CO	25.52	128107000.0	3269290640.0
2016-06-30	KATE	KATE SPADE & CO	20.61	127979000.0	2637647190.0
2016-09-30	KATE	KATE SPADE & CO	17.13	128027000.0	2193102510.0
2016-12-30	KATE	KATE SPADE & CO	18.67	128131000.0	2392205770.0
2017-03-31	KATE	KATE SPADE & CO	23.23	128291000.0	2980199930.0
2017-06-30	KATE	KATE SPADE & CO	18.49	128605000.0	2377906450.0
2000-03-31	KBH	KAUFMAN & BROAD HOME CORP	21.4375	41621000.0	892250187.5
2000-06-30	KBH	KAUFMAN & BROAD HOME CORP	19.8125	41153000.0	815343812.5
2000-09-29	KBH	KAUFMAN & BROAD HOME CORP	26.9375	39357000.0	1060179187.5
2000-12-29	KBH	KAUFMAN & BROAD HOME CORP	33.6875	42869000.0	1444149437.5
2001-03-30	KBH	K B HOME	32.64	43974000.0	1435311360.0
2001-06-29	KBH	K B HOME	30.17	43974000.0	1326695580.0
2001-09-28	KBH	K B HOME	28.41	44282000.0	1258051620.0
2001-12-31	KBH	K B HOME	40.1	51894000.0	2080949400.0
2002-03-28	KBH	K B HOME	43.4	51175000.0	2220995000.0
2002-06-28	KBH	K B HOME	51.51	51349000.0	2644986990.0
2002-09-30	KBH	K B HOME	48.84	49816000.0	2433013440.0
2002-12-31	KBH	K B HOME	42.85	47882000.0	2051743700.0
2003-03-31	KBH	K B HOME	45.45	48038000.0	2183327100.0
2003-06-30	KBH	K B HOME	61.98	47559000.0	2947706820.0
2003-09-30	KBH	K B HOME	59.66	47039000.0	2806346740.0
2003-12-31	KBH	K B HOME	72.52	46352000.0	3361447040.0
2004-03-31	KBH	K B HOME	80.8	46681000.0	3771824800.0
2004-06-30	KBH	K B HOME	68.63	46714000.0	3205981820.0
2004-09-30	KBH	K B HOME	84.49	38898000.0	3286492020.0
2004-12-31	KBH	K B HOME	104.4	38927000.0	4063978800.0
2005-03-31	KBH	K B HOME	117.46	47877000.0	5623632420.0
2005-06-30	KBH	K B HOME	76.23	95754000.0	7299327420.0
2005-09-30	KBH	K B HOME	73.2	95946000.0	7023247200.0
2005-12-30	KBH	K B HOME	72.66	96646000.0	7022298360.0
2006-03-31	KBH	K B HOME	64.98	93180000.0	6054836400.0
2006-06-30	KBH	K B HOME	45.85	93050000.0	4266342500.0
2006-09-29	KBH	K B HOME	43.8	91318000.0	3999728399.9999995
2006-12-29	KBH	K B HOME	51.28	91318000.0	4682787040.0
2007-03-30	KBH	K B HOME	42.67	89374000.0	3813588580.0
2007-06-29	KBH	K B HOME	39.37	89327000.0	3516803990.0
2007-09-28	KBH	K B HOME	25.06	89514000.0	2243220840.0
2007-12-31	KBH	K B HOME	21.6	89564000.0	1934582400.0000002
2008-03-31	KBH	K B HOME	24.73	89525000.0	2213953250.0
2008-06-30	KBH	K B HOME	16.93	77427000.0	1310839110.0
2008-09-30	KBH	K B HOME	19.68	77515000.0	1525495200.0
2008-12-31	KBH	K B HOME	13.62	77603000.0	1056952859.9999999
2009-03-31	KBH	K B HOME	13.18	77746000.0	1024692280.0
2009-06-30	KBH	K B HOME	13.68	88073000.0	1204838640.0
2009-09-30	KBH	K B HOME	16.61	88073000.0	1462892530.0
2009-12-31	KBH	K B HOME	13.68	88073000.0	1204838640.0
2010-03-31	KBH	K B HOME	16.75	76836000.0	1287003000.0
2010-06-30	KBH	K B HOME	11.0	88026000.0	968286000.0
2010-09-30	KBH	K B HOME	11.33	88048000.0	997583840.0
2010-12-31	KBH	K B HOME	13.49	88048000.0	1187767520.0
2011-03-31	KBH	K B HOME	12.44	76946000.0	957208240.0
2011-06-30	KBH	K B HOME	9.78	76974000.0	752805720.0
2011-09-30	KBH	K B HOME	5.86	77005000.0	451249300.0
2011-12-30	KBH	K B HOME	6.72	77133000.0	518333760.0
2012-03-30	KBH	K B HOME	8.9	77096000.0	686154400.0
2012-06-29	KBH	K B HOME	9.8	77096000.0	755540800.0
2012-09-28	KBH	K B HOME	14.35	77117000.0	1106628950.0
2012-12-31	KBH	K B HOME	15.8	77130000.0	1218654000.0
2013-03-28	KBH	K B HOME	21.77	83547000.0	1818818190.0
2013-06-28	KBH	K B HOME	19.63	83550000.0	1640086500.0
2013-09-30	KBH	K B HOME	18.02	83713000.0	1508508260.0
2013-12-31	KBH	K B HOME	18.28	94276000.0	1723365280.0
2014-03-31	KBH	K B HOME	16.99	90689000.0	1540806109.9999998
2014-06-30	KBH	K B HOME	18.68	90689000.0	1694070520.0
2014-09-30	KBH	K B HOME	14.94	91791000.0	1371357540.0
2014-12-31	KBH	K B HOME	16.55	91806000.0	1519389300.0
2015-03-31	KBH	K B HOME	15.62	91954000.0	1436321480.0
2015-06-30	KBH	K B HOME	16.6	91952000.0	1526403200.0000002
2015-09-30	KBH	K B HOME	13.55	92017000.0	1246830350.0
2015-12-31	KBH	K B HOME	12.33	92072000.0	1135247760.0
2016-03-31	KBH	K B HOME	14.28	84923000.0	1212700440.0
2016-06-30	KBH	K B HOME	15.21	84122000.0	1279495620.0
2016-09-30	KBH	K B HOME	16.12	84246000.0	1358045520.0
2016-12-30	KBH	K B HOME	15.81	84773000.0	1340261130.0
2017-03-31	KBH	K B HOME	19.88	85148000.0	1692742240.0
2017-06-30	KBH	K B HOME	23.97	85273000.0	2043993810.0
2017-09-29	KBH	K B HOME	24.12	85548000.0	2063417760.0
2017-12-29	KBH	K B HOME	31.95	86500000.0	2763675000.0
2018-03-29	KBH	K B HOME	28.45	86762000.0	2468378900.0
2018-06-29	KBH	K B HOME	27.24	87506000.0	2383663440.0
2018-09-28	KBH	K B HOME	23.91	87689000.0	2096643990.0
2018-12-31	KBH	K B HOME	19.1	88388000.0	1688210800.0000002
2019-03-29	KBH	K B HOME	24.17	86955000.0	2101702350.0000002
2019-06-28	KBH	K B HOME	25.73	87134000.0	2241957820.0
2019-09-30	KBH	K B HOME	34.0	88226000.0	2999684000.0
2019-12-31	KBH	K B HOME	34.27	88398000.0	3029399460.0000005
2020-03-31	KBH	K B HOME	18.1	90101000.0	1630828100.0000002
2020-06-30	KBH	K B HOME	30.68	90448000.0	2774944640.0
2020-09-30	KBH	K B HOME	38.39	90527000.0	3475331530.0
2020-12-31	KBH	K B HOME	33.52	90544000.0	3035034880.0000005
2000-03-31	KCP	COLE KENNETH PRODUCTIONS INC	39.25	12061000.0	473394250.0
2000-06-30	KCP	COLE KENNETH PRODUCTIONS INC	40.0	12068000.0	482720000.0
2000-09-29	KCP	COLE KENNETH PRODUCTIONS INC	35.3125	12068000.0	426151250.0
2000-12-29	KCP	COLE KENNETH PRODUCTIONS INC	40.25	12068000.0	485737000.0
2001-03-30	KCP	COLE KENNETH PRODUCTIONS INC	24.95	13168000.0	328541600.0
2001-06-29	KCP	COLE KENNETH PRODUCTIONS INC	20.15	11382000.0	229347299.99999997
2001-09-28	KCP	COLE KENNETH PRODUCTIONS INC	12.65	11455000.0	144905750.0
